(0.055925659030679045,-0.0080877981079703221)
(0.055901525178038154,-0.0084504695865263504)
(0.055875599543364539,-0.0088232131578244704)
(0.055847774278821656,-0.0092062065134647549)
(0.055817935952837565,-0.0095996311205195188)
(0.05578596527764957,-0.010003672144789286)
(0.055751736825496973,-0.010418518360267017)
(0.055715118733373613,-0.010844362043653992)
(0.055675972396315256,-0.011281398852700261)
(0.055634152149280323,-0.01172982768706716)
(0.055589504937745879,-0.012189850530329976)
(0.055541869977268163,-0.012661672271652684)
(0.055491078402333478,-0.013145500505571618)
(0.055436952904983954,-0.013641545308229785)
(0.055379307363818672,-0.014150018988287633)
(0.055317946464139442,-0.01467113581062118)
(0.055252665310182046,-0.015205111690792647)
(0.055183249030570494,-0.01575216385812394)
(0.055109472378333038,-0.016312510485063176)
(0.055031099327059678,-0.016886370280351486)
(0.054947882665024927,-0.017473962043318064)
(0.054859563589367957,-0.018075504176422872)
(0.054765871302719746,-0.018691214152945616)
(0.054666522614965768,-0.019321307936478051)
(0.054561221553172404,-0.019965999348613803)
(0.054449658983047343,-0.020625499380949115)
(0.054331512245673313,-0.02130001544721366)
(0.054206444813647926,-0.021989750571023439)
(0.054074105971155244,-0.022694902504426684)
(0.053934130522931389,-0.023415662772063563)
(0.053786138537512122,-0.024152215635411187)
(0.053629735130618708,-0.024904736971233861)
(0.053464510295010301,-0.025673393058009013)
(0.0532900387836076,-0.026458339263766749)
(0.053105880053227021,-0.027259718628468672)
(0.052911578276753995,-0.02807766033377555)
(0.052706662432152017,-0.028912278052825147)
(0.052490646477249429,-0.029763668172471228)
(0.052263029619807805,-0.030631907880348263)
(0.05202329669298731,-0.031517053109119113)
(0.05177091864689308,-0.032419136330391951)
(0.051505353167519037,-0.033338164191011856)
(0.05122604543500324,-0.034274114984849627)
(0.050932429033718099,-0.035226935953747172)
(0.050623927027320659,-0.036196540412034565)
(0.050299953212443828,-0.037182804689987838)
(0.049959913565248752,-0.038185564892767525)
(0.049603207895505416,-0.039204613472809874)
(0.049229231723259548,-0.040239695615314749)
(0.048837378393382064,-0.04129050543844745)
(0.048427041443417168,-0.04235668201211832)
(0.047997617240040522,-0.043437805201757947)
(0.047548507899123224,-0.044533391346380888)
(0.0470791245037687,-0.045642888783420023)
(0.046588890633737702,-0.046765673236308571)
(0.046077246218298583,-0.047901043084616755)
(0.0455436517227156,-0.049048214540678155)
(0.044987592676208471,-0.050206316761018888)
(0.044408584546260926,-0.051374386925576984)
(0.043806177960511936,-0.052551365322544903)
(0.043179964273129812,-0.05373609048165822)
(0.042529581467438321,-0.054927294403832851)
(0.041854720380638401,-0.0561235979400906)
(0.041155131229734972,-0.057323506377615345)
(0.040430630410178928,-0.058525405295423646)
(0.039681107530418834,-0.059727556756352669)
(0.038906532636448853,-0.060928095905700939)
